case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
265,2,118,ADV-0082,The Ruined Colossus,Vecna: Eve of Ruin,Wizards of the Coast,20,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-009/production-backlog-009-qwen-social-adv0082-v1.yml
266,2,119,ADV-0082,The Ruined Colossus,Vecna: Eve of Ruin,Wizards of the Coast,20,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-009/production-backlog-009-qwen-investigation-adv0082-v1.yml
267,2,120,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-009/production-backlog-009-qwen-levels-adv0193-v1.yml
268,2,121,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-009/production-backlog-009-qwen-combat-adv0193-v1.yml
269,2,122,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-009/production-backlog-009-qwen-structural-openness-adv0193-v1.yml
270,2,123,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-009/production-backlog-009-qwen-darkness-adv0193-v1.yml
271,2,124,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-009/production-backlog-009-qwen-player-beginner-adv0193-v1.yml
272,2,125,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-009/production-backlog-009-qwen-social-adv0193-v1.yml
273,2,126,ADV-0193,Shard of the Accursed,Keys from the Golden Vault,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-009/production-backlog-009-qwen-investigation-adv0193-v1.yml
274,2,127,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Levels,levels-v2.1,experiments/production-backlog-009/production-backlog-009-qwen-levels-adv0084-v1.yml
275,2,128,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Combat Emphasis,production-base,experiments/production-backlog-009/production-backlog-009-qwen-combat-adv0084-v1.yml
276,2,129,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Structural Openness,production-base,experiments/production-backlog-009/production-backlog-009-qwen-structural-openness-adv0084-v1.yml
277,2,130,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Darkness / Horror Intensity,production-base,experiments/production-backlog-009/production-backlog-009-qwen-darkness-adv0084-v1.yml
278,2,131,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Player Beginner Suitability,production-base,experiments/production-backlog-009/production-backlog-009-qwen-player-beginner-adv0084-v1.yml
279,2,132,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-009/production-backlog-009-qwen-social-adv0084-v1.yml
280,2,133,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-009/production-backlog-009-qwen-investigation-adv0084-v1.yml
281,2,134,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Levels,levels-v2.1,experiments/production-backlog-009/production-backlog-009-qwen-levels-adv0196-v1.yml
282,2,135,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Combat Emphasis,production-base,experiments/production-backlog-009/production-backlog-009-qwen-combat-adv0196-v1.yml
283,2,136,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Structural Openness,production-base,experiments/production-backlog-009/production-backlog-009-qwen-structural-openness-adv0196-v1.yml
284,2,137,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-009/production-backlog-009-qwen-darkness-adv0196-v1.yml
285,2,138,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Player Beginner Suitability,production-base,experiments/production-backlog-009/production-backlog-009-qwen-player-beginner-adv0196-v1.yml
286,2,139,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-009/production-backlog-009-qwen-social-adv0196-v1.yml
287,2,140,ADV-0196,Party at Paliset Hall,Keys from the Golden Vault,Wizards of the Coast,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-009/production-backlog-009-qwen-investigation-adv0196-v1.yml
288,2,141,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Levels,levels-v2.1,experiments/production-backlog-009/production-backlog-009-qwen-levels-adv0086-v1.yml
289,2,142,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Combat Emphasis,production-base,experiments/production-backlog-009/production-backlog-009-qwen-combat-adv0086-v1.yml
290,2,143,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Structural Openness,production-base,experiments/production-backlog-009/production-backlog-009-qwen-structural-openness-adv0086-v1.yml
291,2,144,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Darkness / Horror Intensity,production-base,experiments/production-backlog-009/production-backlog-009-qwen-darkness-adv0086-v1.yml
292,2,145,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Player Beginner Suitability,production-base,experiments/production-backlog-009/production-backlog-009-qwen-player-beginner-adv0086-v1.yml
293,2,146,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-009/production-backlog-009-qwen-social-adv0086-v1.yml
294,2,147,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-009/production-backlog-009-qwen-investigation-adv0086-v1.yml
