case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
267,4,57,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0036-v1.yml
268,4,58,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0036-v1.yml
269,4,59,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0036-v1.yml
270,4,60,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0036-v1.yml
271,4,61,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0036-v1.yml
272,4,62,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0036-v1.yml
273,4,63,ADV-0036,When a Star Falls,Quests from the Infinite Staircase,Wizards of the Coast,30,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0036-v1.yml
274,4,64,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0329-v1.yml
275,4,65,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0329-v1.yml
276,4,66,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0329-v1.yml
277,4,67,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0329-v1.yml
278,4,68,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0329-v1.yml
279,4,69,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0329-v1.yml
280,4,70,ADV-0329,Maddgoth's Castle,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0329-v1.yml
